"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
1;27500;137900;184000;"DebtCon";"Office";10;0;0;173.5744163;0;0;34.7734055545
0;27500;65444;40807;"DebtCon";"Other";8;1;0;95.533519165;1;13;20.39892362
0;27500;69579;117799;"DebtCon";"Other";5;0;0;84.373124498;2;32;38.862120807
0;27500;23439;47177;"DebtCon";"Other";25;0;0;112.89450731;0;11;23.022894085
0;27600;73846;100216;"DebtCon";"ProfExe";12;0;0;282.37066144;1;33;38.191251339
0;27600;60039;86166;"DebtCon";"Office";0;0;0;100.94932169;0;23;33.820934036
0;27600;153063;202542;"HomeImp";"Other";10;0;0;266.93895601;2;33;42.829145821
0;27600;57327;87683;"DebtCon";"Office";0;0;0;98.521771002;0;23;34.760575409
0;27600;72468;106906;"DebtCon";"ProfExe";12;0;0;288.84955151;1;32;38.984013009
1;27700;65444;65635;"HomeImp";"Other";18;0;3;221.1;1;28;34.7734055545
1;27700;19300;39000;"DebtCon";"Mgr";12;3;0;212.06666667;0;46;34.7734055545
1;27700;85285;116468;"DebtCon";"Other";9;0;0;312.80792835;0;36;35.96802437
0;27700;141930;182516;"DebtCon";"ProfExe";0;0;0;235.63057648;2;19;41.958813501
0;27700;67446;99206;"DebtCon";"ProfExe";11;0;0;286.96597112;0;32;38.995164401
0;27800;96332;123598;"DebtCon";"ProfExe";1;0;0;190.3137746;2;38;33.855895472
0;27800;64804;97553;"DebtCon";"Other";15;1;0;105.09866375;1;17;32.177861062
0;27900;50988;81533;"DebtCon";"Office";1;0;0;167.61445006;2;18;40.620884753
0;28000;58002;86427;"DebtCon";"Other";9;0;1;129.57535197;2;29;39.362693216
0;28000;140770;209726;"HomeImp";"ProfExe";5;0;0;190.32952199;0;27;38.886605965
0;28100;100420;207737;"DebtCon";"Other";22;0;0;197.19812185;0;19;26.372548724
0;28100;135991;183598;"DebtCon";"Mgr";0;0;0;131.58912441;1;38;31.085617659
0;28200;58232;97555;"DebtCon";"Other";17;0;1;130.45076488;0;29;38.092730303
0;28200;61038;87534;"DebtCon";"Other";8;0;0;137.48781925;3;30;39.360018601
0;28200;118728;160486;"DebtCon";"ProfExe";7;0;0;112.52081792;2;26;34.537342291
0;28200;44321;63050;"DebtCon";"Office";19;0;0;182.24730572;2;22;32.477167031
0;28200;65444;117181;"DebtCon";"Mgr";9;0;0;170.64615367;0;26;31.601436148
1;28200;66242;109762;"DebtCon";"Other";8;0;1;130.96956536;0;21;60.295413494
0;28300;72572;117311;"DebtCon";"Other";6;0;0;85.797248152;1;32;39.876503701
0;28300;71973;119224;"DebtCon";"Other";4;0;0;89.379952321;2;32;39.98105906
0;28300;68959;102048;"DebtCon";"ProfExe";12;0;0;278.71470424;1;32;39.932750126
0;28300;130028;178918;"DebtCon";"Mgr";2;0;0;113.94263886;1;39;33.440161627
0;28400;150784;192411;"HomeImp";"Self";0;0;0;173.30549337;1;16;41.543254137
0;28400;207687;242544;"HomeImp";"Other";8;0;0;134.00768046;0;41;41.298386628
0;28400;106020;206030;"DebtCon";"Other";22;0;0;188.75246946;0;18;25.33037232
0;28400;112996;175817;"DebtCon";"Sales";17;0;0;303.28205506;1;31;36.289002598
0;28500;73188;111925;"HomeImp";"Other";5;0;0;123.61317437;11;21;44.520554753
0;28600;94165;130285;"DebtCon";"Office";10;0;1;137.81333094;0;28;42.080016037
0;28600;31634;65157;"DebtCon";"Office";5;0;0;119.36202556;1;6;40.159418765
1;28600;126189;167157;"DebtCon";"ProfExe";19;0;2;239.22703591;0;26;31.012748928
0;28700;131767;214558;"DebtCon";"ProfExe";10;0;0;238.79489103;2;27;20.523272269
0;28700;67951;106093;"DebtCon";"ProfExe";11;0;0;263.74392226;0;32;40.212234831
1;28700;25190;59841;"DebtCon";"Office";1;0;1;201.17678326;0;11;35.72928694
0;28800;204455;245685;"HomeImp";"Other";8;0;0;123.39674713;1;42;42.345471385
0;28800;65444;121560;"DebtCon";"Mgr";8;1;0;175.2063398;0;26;31.612038453
0;28900;135770;188368;"DebtCon";"ProfExe";0;1;0;229.75322241;2;19;40.631871388
0;28900;89945;124453;"DebtCon";"Other";2;0;0;194.91024949;2;25;42.719774573
1;29000;79000;89000;"HomeImp";"ProfExe";8;0;1;189.7;1;33;34.7734055545
0;29200;116202;160084;"DebtCon";"ProfExe";6;0;0;124.12146165;3;26;32.644529835
0;29200;50105;83815;"DebtCon";"Other";21;0;0;188.20102865;0;26;35.595750669
0;29300;68024;115954;"HomeImp";"Other";6;0;0;109.91502045;11;21;44.369170763
0;29400;119256;160683;"DebtCon";"ProfExe";6;0;0;109.12119697;3;27;33.301762888
0;29400;39354;75553;"DebtCon";"Mgr";13;1;0;77.342597043;6;15;35.110448893
0;29400;109457;145453;"DebtCon";"Other";15;0;0;222.85871099;1;40;40.697418457
0;29500;232801;289260;"DebtCon";"ProfExe";13;0;0;264.43150764;2;25;26.981363085
0;29500;50079;80222;"DebtCon";"Office";1;0;0;147.99011817;2;19;38.139021997
0;29500;48590;81354;"DebtCon";"Office";0;0;0;157.02632626;3;18;40.170618286
0;29700;100657;148653;"DebtCon";"Other";14;0;0;221.92531148;0;40;42.302907328
0;29900;135955;182161;"DebtCon";"ProfExe";0;0;0;235.3710385;2;18;38.699746592
0;29900;73506;115000;"DebtCon";"Mgr";11;0;0;77.133333333;1;35;34.7734055545
0;30000;74975;118886;"DebtCon";"Mgr";12;0;0;85.045754904;0;34;26.349131932
0;30000;32657;76000;"DebtCon";"Other";7;0;0;288.33333333;0;16;34.7734055545
0;30000;224000;282000;"DebtCon";"ProfExe";5;0;1;209.36666667;0;30;34.7734055545
1;30000;65444;46200;"DebtCon";"Other";0;1;3;200.93333333;10;15;34.7734055545
0;30000;15214;38094;"DebtCon";"Other";26;0;0;199.46979091;0;15;39.549873804
0;30100;24350;40356;"DebtCon";"Other";0;0;0;81.840250201;0;6;13.409995648
0;30100;78124;116280;"DebtCon";"Mgr";10;0;0;73.753383522;1;35;26.406331958
0;30100;42747;71360;"DebtCon";"Other";10;0;0;89.516265457;1;24;34.036663762
0;30200;20956;39333;"DebtCon";"Other";0;1;0;73.391797524;0;7;13.495367368
0;30300;137927;182588;"DebtCon";"ProfExe";1;1;0;248.98067202;1;18;40.361852067
1;30300;65444;52545;"DebtCon";"Other";1;1;3;187.72218451;10;15;2.5943644469
0;30300;36014;76525;"DebtCon";"Mgr";14;0;0;88.934468851;5;16;34.9372716
0;30500;138082;181157;"DebtCon";"ProfExe";2;1;0;219.24730717;1;19;40.874698522
0;30500;10952;65166;"DebtCon";"Other";0;0;0;91.951603506;1;6;37.692624384
0;30500;124225;181129;"DebtCon";"Mgr";11;0;0;189.43917118;2;28;43.168391726
0;30600;35332;71898;"DebtCon";"Other";10;0;0;115.21089553;1;24;33.071350275
0;30700;14834;64870;"DebtCon";"Other";1;0;0;99.704362118;1;5;36.692324058
0;30800;125787;175196;"DebtCon";"Mgr";13;0;0;157.8776807;2;29;41.350974526
0;30800;54981;82038;"DebtCon";"Office";2;0;0;165.07784739;2;19;41.239256279
0;30900;189798;301984;"DebtCon";"Other";28;0;0;150.91736328;0;22;37.236507841
1;30900;106717;89000;"DebtCon";"Mgr";4;2;4;172.43235473;0;13;47.795906106
1;31000;67794;103535;"DebtCon";"Mgr";7;0;1;116.89898988;1;31;44.065428782
0;31200;234304;290923;"DebtCon";"ProfExe";14;0;1;260.91977587;2;26;27.057234292
0;31200;14906;64767;"DebtCon";"Other";0;0;0;80.355570586;0;5;35.039075366
0;31200;15557;62847;"DebtCon";"Other";0;0;0;99.560441868;1;6;37.394118746
1;31200;38352;80550;"DebtCon";"Mgr";21;1;0;116.4379076;0;14;35.38186329
0;31300;33658;76624;"DebtCon";"Other";7;0;0;286.69628922;0;15;40.357373902
0;31300;188655;298090;"DebtCon";"Other";28;0;0;153.0868546;0;22;40.296770712
0;31400;12617;36082;"DebtCon";"Other";30;0;0;205.4598874;0;15;41.979000667
1;31500;15391;89000;"HomeImp";"Other";2.6;6;1;57.833333333;0;8;34.7734055545
1;31500;22100;35000;"DebtCon";"Other";1.9;2;0;85.233333333;2;14;34.7734055545
0;31500;49020;100700;"DebtCon";"Office";4;0;0;169.68903889;1;25;36.034644558
0;31500;10879;58089;"DebtCon";"Other";0;0;0;94.248035718;0;5;38.662402273
0;31600;11478;66275;"DebtCon";"Other";1;0;0;97.198633924;1;5;35.945205753
0;31700;72809;109678;"HomeImp";"Other";5;0;0;117.47392147;10;21;41.512835893
0;31700;55247;103246;"DebtCon";"Office";3;0;0;177.27692791;1;25;35.302774108
1;31800;60279;97875;"DebtCon";"Mgr";6;0;11;312.43333333;0;46;34.7734055545
0;31800;126316;180750;"DebtCon";"Mgr";14;0;0;167.85725585;2;28;42.633437183
0;31800;226152;283022;"DebtCon";"ProfExe";4;0;1;209.29737626;0;29;15.734143681
0;31900;23517;47805;"DebtCon";"Other";0;0;0;78.813600281;0;7;16.727748096
0;31900;83226;115509;"DebtCon";"Mgr";11;0;0;79.030115608;0;34;26.521859522
0;31900;16363;43218;"DebtCon";"Other";29;0;0;200.3016025;0;14;42.094179105
1;32000;92400;215000;"DebtCon";"Self";2.5;1;3;165.33333333;1;40;34.7734055545
1;32300;167000;221100;"DebtCon";"Mgr";4;0;0;185.7;3;21;34.7734055545
0;32300;23448;45557;"DebtCon";"Other";0;0;0;69.199730766;0;7;15.778196676
0;32300;133193;174905;"DebtCon";"Mgr";13;0;0;177.0516476;1;28;39.475689602
0;32300;41877;78220;"DebtCon";"Other";8;0;0;121.99772938;1;23;31.876262039
0;32500;193409;297294;"DebtCon";"Other";30;0;0;150.79985354;0;22;40.59278045
0;32700;14955;38584;"DebtCon";"Other";29;0;0;197.98631477;0;14;41.529096268
0;32800;189564;296728;"DebtCon";"Other";27;0;0;155.53689674;0;23;38.05331686
0;32900;49709;101222;"DebtCon";"Office";2;0;0;181.90982454;2;24;35.045596256
1;33000;153000;164000;"DebtCon";"Office";9;0;0;117.66666667;4;32;34.7734055545
0;33000;138000;190000;"DebtCon";"ProfExe";22;0;0;188.16666667;1;22;34.7734055545
1;33100;111917;156552;"DebtCon";"Mgr";12;0;0;107.2948996;2;37;41.441548663
0;33100;238018;44379;"DebtCon";"Mgr";3;0;2;195.36525989;3;49;40.415598855
0;33200;119049;175867;"DebtCon";"ProfExe";17;0;0;112.46778525;0;16;28.51781662
0;33200;57419;103648;"DebtCon";"Office";4;0;0;175.38672313;1;25;34.286250508
0;33500;18934;42328;"DebtCon";"Mgr";5;0;0;38.699227219;0;6;34.222246713
0;33500;49292;104421;"DebtCon";"Office";1;0;0;161.83323555;1;25;36.896099455
0;33500;18804;43982;"DebtCon";"Mgr";7;0;0;46.762906451;0;6;34.980371242
0;33600;233630;284049;"DebtCon";"ProfExe";4;0;0;218.99369621;0;30;14.072353758
0;33700;73877;124834;"DebtCon";"Mgr";10;0;0;68.482694591;0;34;25.960455093
0;33700;142468;195770;"DebtCon";"ProfExe";22;0;0;200.8607367;1;22;36.505271144
0;33700;12512;42634;"DebtCon";"Other";28;0;0;184.13495401;0;15;42.482374223
0;33700;132617;172152;"DebtCon";"Mgr";15;0;0;178.41118328;1;28;42.457644852
0;33700;26395;48905;"DebtCon";"Mgr";6;0;0;48.710053215;0;7;36.42433271
0;33900;232317;38412;"DebtCon";"Mgr";2;0;2;213.20965137;3;50;42.557829098
0;34100;139035;198788;"DebtCon";"ProfExe";23;0;0;171.96329162;1;22;37.685892078
0;34100;138523;196555;"DebtCon";"ProfExe";21;0;0;185.00543467;1;22;38.896039504
0;34400;97971;145124;"DebtCon";"Other";13;0;0;67.832041665;1;36;40.402705842
0;34800;115191;165667;"DebtCon";"Other";7;0;0;244.09766996;4;14;36.131175776
0;34900;121550;174507;"DebtCon";"ProfExe";17;0;0;110.94310953;1;17;30.699303019
0;35100;33844;55100;"DebtCon";"Other";7;0;0;173.5744163;6;0;34.70302378
0;35300;83439;134691;"DebtCon";"Mgr";30;0;0;355.80603077;0;20;41.883071254
0;35500;142713;196335;"DebtCon";"ProfExe";21;0;0;191.86611752;1;22;35.647442566
0;35600;116080;163905;"DebtCon";"Other";7;0;0;252.37103693;3;14;34.62775217
0;36000;204292;268436;"DebtCon";"ProfExe";3;0;0;243.29543026;0;31;30.938977447
0;36000;145908;190303;"DebtCon";"ProfExe";20;0;0;179.71924547;0;21;38.600764985
0;36100;94801;146627;"DebtCon";"Other";11;0;0;64.378792887;1;36;40.234871193
0;36300;35072;74829;"DebtCon";"ProfExe";4;1;0;195.5596417;2;18;23.01985524
0;36400;204419;268745;"DebtCon";"ProfExe";4;0;0;267.92092198;0;31;32.747593119
1;36600;397299;512650;"DebtCon";"ProfExe";4;0;0;197.51668389;0;21;43.458327417
0;36600;32590;58157;"DebtCon";"Other";7;0;0;173.5744163;6;0;33.016931024
0;36800;109378;163684;"DebtCon";"Other";7;0;0;240.23287537;3;13;35.691542689
1;36900;111151;155000;"HomeImp";"ProfExe";12;0;0;137.96666667;0;40;34.7734055545
0;37200;35515;76591;"DebtCon";"ProfExe";6;0;0;203.70805458;1;17;22.432132089
0;37200;202627;268857;"DebtCon";"ProfExe";3;0;0;248.1703603;0;31;31.85939856
1;37300;68789;86172;"HomeImp";"Self";2;0;6;235.63790564;2;25;114.0505277
0;37600;33388;71282;"DebtCon";"ProfExe";4;0;0;202.1125682;2;18;25.196524185
0;37900;150044;202894;"HomeImp";"ProfExe";5;0;0;156.03392791;0;30;36.311407672
0;38000;58200;108000;"DebtCon";"Mgr";16;0;1;195.83333333;0;22;34.7734055545
0;38100;204071;270794;"DebtCon";"ProfExe";3;0;0;230.39857646;0;32;31.369739388
0;38100;67559;113024;"DebtCon";"Mgr";16;0;0;190.67667138;0;22;40.239609635
1;38700;65444;60000;"DebtCon";"Other";0;0;0;235.36666667;1;15;34.7734055545
1;38700;119847;162365;"HomeImp";"ProfExe";13;0;0;149.80279545;0;39;47.915112415
1;38800;31976;89000;"DebtCon";"Office";2;0;3;134.54388598;1;24;34.7734055545
0;39100;128996;195061;"DebtCon";"Mgr";7;1;0;167.66450863;0;25;31.805596283
1;39300;65444;62158;"DebtCon";"Other";0;0;0;238.87412923;1;14;1.0289309682
0;39300;27324;73924;"DebtCon";"ProfExe";6;0;0;190.34457453;1;18;25.053533525
0;39500;30972;70545;"DebtCon";"ProfExe";3;0;0;197.45242891;2;17;25.360557346
1;39500;65444;50000;"DebtCon";"Other";7;0;0;51.766666667;0;14;34.7734055545
0;39600;134552;193455;"DebtCon";"Mgr";7;0;0;185.19383656;0;25;33.217961697
1;39600;65444;44000;"DebtCon";"Other";7;0;3;214.03333333;1;16;34.7734055545
1;40000;76769;129000;"DebtCon";"Sales";30;0;0;286.3;2;35;34.7734055545
1;40000;147224;225000;"DebtCon";"Self";2;0;4;158.2;3;28;34.7734055545
1;40000;53543;89000;"DebtCon";"Other";3.5;1;8;159.3;2;39;34.7734055545
1;40000;159000;225000;"HomeImp";"Self";5;0;0;6.1333333333;8;3;34.7734055545
1;40000;331000;415000;"DebtCon";"ProfExe";22;0;0;242.46666667;8;34;34.7734055545
0;40100;129625;197722;"DebtCon";"Mgr";7;0;0;178.76739355;0;25;33.199310594
0;40300;33299;73380;"DebtCon";"ProfExe";4;0;0;184.53758909;1;18;24.374481112
1;40400;83786;131000;"DebtCon";"Office";34;0;13;210.6;3;36;34.7734055545
0;40800;127034;198587;"DebtCon";"Mgr";7;1;0;186.5429439;0;25;35.400021279
0;40900;14719;69488;"HomeImp";"Office";7;0;0;318.05545926;0;18;15.078011146
0;40900;64674;111877;"DebtCon";"Mgr";15;0;0;201.73637289;0;21;40.456009873
0;41200;99653;157923;"DebtCon";"Other";14;0;1;213.48287428;3;30;40.908479949
0;41200;141705;207314;"HomeImp";"ProfExe";6;0;0;144.62241831;0;31;36.776263557
1;41300;42000;98000;"DebtCon";"ProfExe";12;0;0;222.2;0;23;34.7734055545
0;41400;362578;471827;"HomeImp";"ProfExe";1;0;0;292.13598502;4;15;40.772058491
1;41600;65444;44157;"DebtCon";"Other";7;0;2;202.15154595;0;15;34.908631723
0;41700;12375;71029;"HomeImp";"Office";7;0;0;325.28419315;0;19;16.101434141
0;42800;7382;71331;"HomeImp";"Office";7;0;0;321.78085746;0;19;16.545062841
1;42800;9133;44083;"HomeImp";"ProfExe";5;0;0;333.91337361;5;15;13.417822254
0;42800;100919;158981;"DebtCon";"Other";14;0;1;221.11781837;4;30;42.581615327
0;42900;101731;155688;"DebtCon";"Other";14;0;1;235.35205699;3;30;43.181424488
0;42900;122372;175968;"DebtCon";"Self";13;0;0;160.72975574;0;4;39.469199606
0;43100;13356;64852;"HomeImp";"Office";7;0;0;320.31054832;0;19;15.60459962
0;43100;8482;64282;"HomeImp";"Office";7;0;0;312.11768946;0;19;16.353642579
0;43200;15635;60925;"DebtCon";"Other";19;0;0;212.11528008;0;30;40.460675816
0;43300;18824;63487;"DebtCon";"Other";22;0;0;212.25488936;0;30;41.246735956
0;43300;65444;53434;"DebtCon";"Other";7;5;0;113.73769083;1;20;29.616532894
0;43300;65444;48908;"DebtCon";"Other";7;5;0;123.40285992;1;19;28.192353244
0;43300;119351;179347;"DebtCon";"Self";13;0;0;178.95153943;0;4;37.980464023
0;43900;120527;174003;"DebtCon";"Self";13;0;0;167.20836635;0;4;39.289348981
1;44000;55604;101916;"DebtCon";"Other";3;0;1;194.23495289;2;37;43.338556593
0;44100;65444;51165;"DebtCon";"Other";7;5;0;130.4969829;1;19;27.10511582
0;44400;100564;154708;"DebtCon";"Other";14;0;0;253.91411096;3;30;43.902152357
0;44500;65444;50696;"DebtCon";"Other";7;5;0;128.65639343;1;20;28.187139993
1;45100;67552;128659;"HomeImp";"Other";10;0;0;83.323113419;0;13;43.874079432
1;46300;39800;41600;"DebtCon";"Other";7;0;0;111.6;1;3;34.7734055545
0;46300;120636;178823;"DebtCon";"Self";11;0;0;188.0436192;0;3;40.915141271
0;46700;65444;81114;"HomeImp";"Office";10;0;0;295.73439152;0;12;33.415153004
0;47000;39000;99820;"HomeImp";"Self";9;0;0;203.8;3;36;34.7734055545
1;49500;9000;55000;"DebtCon";"Other";3;0;0;173.5744163;0;0;34.7734055545
1;50000;106000;89000;"DebtCon";"Mgr";0.8;0;2;252.63333333;3;32;34.7734055545
1;50000;167000;245000;"HomeImp";"Self";22;1;7;267.9;2;24;34.7734055545
1;50000;30338;89000;"DebtCon";"Mgr";8;0;0;91.431004854;0;5;35.084000935
0;50100;65444;85756;"HomeImp";"Other";7;0;0;348.78600991;0;6;23.219806012
0;50100;48370;106233;"HomeImp";"Self";8;0;0;193.65090514;3;36;39.935343568
0;50400;53992;63772;"DebtCon";"Office";12;0;1;98.822396477;2;25;40.425704342
1;50400;168561;244322;"DebtCon";"Office";16;0;1;184.52328535;3;47;47.417376045
0;50400;53024;65024;"DebtCon";"Office";12;0;0;103.18576169;1;25;40.867869732
0;50400;40140;103789;"HomeImp";"Self";9;0;0;208.76657482;3;35;40.015262668
0;50800;44992;108486;"HomeImp";"Self";6;0;0;204.96248827;2;36;40.771305003
0;50900;42541;68483;"DebtCon";"Office";5;1;0;181.3903357;1;15;30.909712904
0;51100;178810;252724;"DebtCon";"ProfExe";6;0;0;252.98507166;2;32;39.351893191
0;51400;65444;79910;"HomeImp";"Self";13;1;0;169.91216775;0;21;26.251798423
0;51500;65444;90003;"HomeImp";"Other";7;0;0;347.80251427;0;7;25.324001925
0;51600;31536;81233;"HomeImp";"Other";2;1;0;267.13437417;6;13;40.155031167
0;51700;183615;257077;"DebtCon";"ProfExe";4;0;0;213.75585017;2;32;38.95331304
0;51700;181000;255026;"DebtCon";"ProfExe";6;0;0;253.74209857;1;33;40.017603281
0;52000;65444;85298;"HomeImp";"Self";10;0;0;178.57848226;1;21;25.513965638
0;52200;41301;67400;"DebtCon";"Office";5;1;0;181.50235431;1;15;30.626188266
0;52400;27234;83482;"HomeImp";"Other";2;2;0;250.61402393;6;14;40.54824598
0;53300;65444;84871;"HomeImp";"Self";8;0;0;169.34372393;1;21;24.031239503
1;53600;235895;299772;"HomeImp";"Mgr";5;0;0;112.74828189;7;22;44.945929149
0;53700;49669;63995;"DebtCon";"Office";12;0;1;92.966312748;2;26;40.101623422
0;53700;65444;84205;"HomeImp";"Other";7;0;0;339.66561472;0;7;22.639940355
0;54000;176922;256977;"DebtCon";"ProfExe";6;0;0;225.56569998;2;33;37.989689206
1;56800;95321;169000;"DebtCon";"Other";3;0;0;239.43333333;4;38;34.7734055545
0;58000;39436;75446;"DebtCon";"Other";2;0;0;102.20935816;0;20;30.164553563
0;59200;119000;198000;"DebtCon";"ProfExe";9;0;0;309.13333333;2;27;34.7734055545
0;59500;47485;69981;"DebtCon";"Other";4;0;0;100.13931115;0;20;29.473673305
0;59800;42069;72082;"DebtCon";"Other";4;0;0;78.404073089;0;21;29.01621726
0;60000;38944;69961;"DebtCon";"Other";2;0;0;96.693928882;0;20;28.385501018
1;61400;46126;83800;"DebtCon";"Other";33;0;1;339.9;1;23;34.7734055545
0;64200;64888;145725;"HomeImp";"Office";10;0;1;136.94781122;0;11;40.531823103
1;65500;205156;290239;"DebtCon";"ProfExe";2;0;0;98.808205619;1;21;144.18900129
0;65800;70095;142922;"HomeImp";"Office";10;0;0;113.06982351;0;12;39.918789844
0;66000;62296;143982;"HomeImp";"Office";12;0;1;121.34944271;0;10;41.6125057
0;69700;191972;294367;"DebtCon";"Self";10;0;0;230.70561338;2;25;28.201870511
0;70300;197761;294169;"DebtCon";"Self";9;0;0;212.23972489;2;24;28.907073332
0;70500;196690;288512;"DebtCon";"Self";9;0;0;227.02713568;2;24;29.582300922
0;70800;192044;292380;"DebtCon";"Self";10;0;0;221.60848575;2;25;30.37854757
1;77200;83962;215000;"HomeImp";"Self";8;1;2;71.533131923;3;14;34.7734055545
0;78700;22762;102997;"HomeImp";"Other";25;0;0;146.63284161;0;13;34.300201816
0;79100;23553;103807;"HomeImp";"Other";25;0;1;142.19345794;0;13;31.469937398
0;79200;21694;103143;"HomeImp";"Other";26;0;1;139.93899893;0;14;31.333684784
0;82200;16097;111287;"HomeImp";"Other";26;0;0;142.1199793;0;14;31.743472096
0;87500;55938;86794;"DebtCon";"Other";15;0;0;223.88104;0;16;36.753652674
0;89000;54576;92937;"DebtCon";"Other";16;0;0;208.69206982;0;15;35.859970681
0;89200;54045;92924;"DebtCon";"Other";15;0;0;212.27969667;0;15;35.55659049
